itemId,itemName,icon,rarity,slot,type,location
14183,Watcher's Leggings,inv_pants_01,uncommon,Legs,Cloth,
14184,Watcher's Robes,inv_chest_cloth_22,uncommon,Chest,Cloth,
14185,Watcher's Cinch,inv_belt_21,uncommon,Waist,Cloth,
14186,Raincaller Mantle,inv_shoulder_05,uncommon,Shoulder,Cloth,
14187,Raincaller Cuffs,inv_bracer_07,uncommon,Wrist,Cloth,
14188,Raincaller Cloak,inv_misc_cape_16,uncommon,Back,Cloth,
14189,Raincaller Cap,inv_helmet_29,uncommon,Head,Cloth,
14190,Raincaller Vest,inv_shirt_10,uncommon,Chest,Cloth,
14191,Raincaller Mitts,inv_gauntlets_20,uncommon,Hands,Cloth,
14192,Raincaller Robes,inv_chest_cloth_19,uncommon,Chest,Cloth,
14193,Raincaller Pants,inv_pants_13,uncommon,Legs,Cloth,
14194,Raincaller Cord,inv_misc_bandana_01,uncommon,Waist,Cloth,
14195,Raincaller Boots,inv_boots_05,uncommon,Feet,Cloth,
14196,Thistlefur Sandals,inv_boots_04,uncommon,Feet,Cloth,
14197,Thistlefur Bands,inv_bracer_13,uncommon,Wrist,Cloth,
14198,Thistlefur Cloak,inv_misc_cape_02,uncommon,Back,Cloth,
14199,Thistlefur Gloves,inv_gauntlets_06,uncommon,Hands,Cloth,
14200,Thistlefur Cap,inv_helmet_31,uncommon,Head,Cloth,
14201,Thistlefur Mantle,inv_shoulder_05,uncommon,Shoulder,Cloth,
14202,Thistlefur Jerkin,inv_shirt_07,uncommon,Chest,Cloth,
14203,Thistlefur Pants,inv_pants_12,uncommon,Legs,Cloth,
14204,Thistlefur Robe,inv_chest_cloth_20,uncommon,Chest,Cloth,
14205,Thistlefur Belt,inv_belt_23,uncommon,Waist,Cloth,
14206,Vital Bracelets,inv_bracer_06,uncommon,Wrist,Cloth,
14207,Vital Leggings,inv_pants_07,uncommon,Legs,Cloth,
14208,Vital Headband,inv_belt_25,uncommon,Head,Cloth,
14209,Vital Sash,inv_belt_21,uncommon,Waist,Cloth,
14210,Vital Cape,inv_misc_cape_15,uncommon,Back,Cloth,
14211,Vital Handwraps,inv_gauntlets_23,uncommon,Hands,Cloth,
14212,Vital Shoulders,inv_shoulder_18,uncommon,Shoulder,Cloth,
14213,Vital Raiment,inv_chest_cloth_06,uncommon,Chest,Cloth,
14214,Vital Boots,inv_boots_05,uncommon,Feet,Cloth,
14215,Vital Tunic,inv_shirt_06,uncommon,Chest,Cloth,
14216,Geomancer's Jerkin,inv_chest_cloth_05,uncommon,Chest,Cloth,
14217,Geomancer's Cord,inv_belt_02,uncommon,Waist,Cloth,
14218,Geomancer's Boots,inv_boots_07,uncommon,Feet,Cloth,
14219,Geomancer's Cloak,inv_misc_cape_07,uncommon,Back,Cloth,
14220,Geomancer's Cap,inv_belt_23,uncommon,Head,Cloth,
14221,Geomancer's Bracers,inv_bracer_02,uncommon,Wrist,Cloth,
14222,Geomancer's Gloves,inv_gauntlets_21,uncommon,Hands,Cloth,
14223,Geomancer's Spaulders,inv_shoulder_02,uncommon,Shoulder,Cloth,
14224,Geomancer's Trousers,inv_pants_09,uncommon,Legs,Cloth,
14225,Geomancer's Wraps,inv_chest_cloth_40,uncommon,Chest,Cloth,
14226,Embersilk Bracelets,inv_bracer_09,uncommon,Wrist,Cloth,
14228,Embersilk Coronet,inv_belt_32,uncommon,Head,Cloth,
14229,Embersilk Cloak,inv_misc_cape_08,uncommon,Back,Cloth,
14230,Embersilk Tunic,inv_shirt_04,uncommon,Chest,Cloth,
14231,Embersilk Mitts,inv_gauntlets_21,uncommon,Hands,Cloth,
14232,Embersilk Mantle,inv_shoulder_02,uncommon,Shoulder,Cloth,
14233,Embersilk Leggings,inv_pants_12,uncommon,Legs,Cloth,
14234,Embersilk Robes,inv_chest_cloth_25,uncommon,Chest,Cloth,
14235,Embersilk Cord,inv_belt_11,uncommon,Waist,Cloth,
14236,Embersilk Boots,inv_boots_08,uncommon,Feet,Cloth,
14237,Darkmist Armor,inv_shirt_16,uncommon,Chest,Cloth,
14238,Darkmist Boots,inv_boots_07,uncommon,Feet,Cloth,
14239,Darkmist Cape,inv_misc_cape_04,uncommon,Back,Cloth,
14240,Darkmist Bands,inv_bracer_13,uncommon,Wrist,Cloth,
14241,Darkmist Handguards,inv_gauntlets_32,uncommon,Hands,Cloth,
14242,Darkmist Pants,inv_pants_08,uncommon,Legs,Cloth,
14243,Darkmist Mantle,inv_shoulder_02,uncommon,Shoulder,Cloth,
14244,Darkmist Wraps,inv_chest_cloth_36,uncommon,Chest,Cloth,
14245,Darkmist Girdle,inv_belt_10,uncommon,Waist,Cloth,
14246,Darkmist Wizard Hat,inv_helmet_11,uncommon,Head,Cloth,
14247,Lunar Mantle,inv_shoulder_12,uncommon,Shoulder,Cloth,
14248,Lunar Bindings,inv_bracer_09,uncommon,Wrist,Cloth,
14249,Lunar Vest,inv_shirt_13,uncommon,Chest,Cloth,
14250,Lunar Slippers,inv_boots_07,uncommon,Feet,Cloth,
14251,Lunar Cloak,inv_misc_cape_02,uncommon,Back,Cloth,
14252,Lunar Coronet,inv_belt_22,uncommon,Head,Cloth,
14253,Lunar Handwraps,inv_gauntlets_20,uncommon,Hands,Cloth,
14254,Lunar Raiment,inv_chest_cloth_37,uncommon,Chest,Cloth,
14255,Lunar Belt,inv_belt_08,uncommon,Waist,Cloth,
14257,Lunar Leggings,inv_pants_13,uncommon,Legs,Cloth,
14258,Bloodwoven Cord,inv_belt_07,uncommon,Waist,Cloth,
14259,Bloodwoven Boots,inv_boots_08,uncommon,Feet,Cloth,
14260,Bloodwoven Bracers,inv_bracer_09,uncommon,Wrist,Cloth,
14261,Bloodwoven Cloak,inv_misc_cape_08,uncommon,Back,Cloth,
14262,Bloodwoven Mitts,inv_gauntlets_19,uncommon,Hands,Cloth,
14263,Bloodwoven Mask,inv_misc_bandana_03,uncommon,Head,Cloth,
14264,Bloodwoven Pants,inv_pants_12,uncommon,Legs,Cloth,
14265,Bloodwoven Wraps,inv_chest_cloth_02,uncommon,Chest,Cloth,
14266,Bloodwoven Pads,inv_shoulder_02,uncommon,Shoulder,Cloth,
14267,Bloodwoven Jerkin,inv_shirt_04,uncommon,Chest,Cloth,
14268,Gaea's Cuffs,inv_bracer_09,uncommon,Wrist,Cloth,
14269,Gaea's Slippers,inv_boots_07,uncommon,Feet,Cloth,
14270,Gaea's Cloak,inv_chest_cloth_14,uncommon,Back,Cloth,
14271,Gaea's Circlet,inv_belt_31,uncommon,Head,Cloth,
14272,Gaea's Handwraps,inv_gauntlets_15,uncommon,Hands,Cloth,
14273,Gaea's Amice,inv_shoulder_17,uncommon,Shoulder,Cloth,
14274,Gaea's Leggings,inv_pants_11,uncommon,Legs,Cloth,
14275,Gaea's Raiment,inv_chest_cloth_29,uncommon,Chest,Cloth,
14276,Gaea's Belt,inv_belt_10,uncommon,Waist,Cloth,
14277,Gaea's Tunic,inv_chest_cloth_08,uncommon,Chest,Cloth,
14278,Opulent Mantle,inv_shoulder_25,uncommon,Shoulder,Cloth,
14279,Opulent Bracers,inv_bracer_07,uncommon,Wrist,Cloth,
14280,Opulent Cape,inv_misc_cape_20,uncommon,Back,Cloth,
14281,Opulent Crown,inv_belt_16,uncommon,Head,Cloth,
14282,Opulent Gloves,inv_gauntlets_23,uncommon,Hands,Cloth,
14283,Opulent Leggings,inv_pants_12,uncommon,Legs,Cloth,
14284,Opulent Robes,inv_chest_cloth_46,uncommon,Chest,Cloth,
14285,Opulent Boots,inv_boots_07,uncommon,Feet,Cloth,
14286,Opulent Belt,inv_belt_21,uncommon,Waist,Cloth,
14287,Opulent Tunic,inv_chest_cloth_43,uncommon,Chest,Cloth,
14288,Arachnidian Armor,inv_shirt_17,uncommon,Chest,Cloth,
14289,Arachnidian Girdle,inv_belt_10,uncommon,Waist,Cloth,
14290,Arachnidian Footpads,inv_boots_05,uncommon,Feet,Cloth,
14291,Arachnidian Bracelets,inv_bracer_07,uncommon,Wrist,Cloth,
14292,Arachnidian Cape,inv_chest_cloth_15,uncommon,Back,Cloth,
14293,Arachnidian Circlet,inv_crown_01,uncommon,Head,Cloth,
14294,Arachnidian Gloves,inv_gauntlets_15,uncommon,Hands,Cloth,
14295,Arachnidian Legguards,inv_pants_14,uncommon,Legs,Cloth,
14296,Arachnidian Pauldrons,inv_shoulder_18,uncommon,Shoulder,Cloth,
14297,Arachnidian Robes,inv_chest_cloth_35,uncommon,Chest,Cloth,
14298,Bonecaster's Spaulders,inv_shoulder_14,uncommon,Shoulder,Cloth,
14299,Bonecaster's Boots,inv_boots_07,uncommon,Feet,Cloth,
14300,Bonecaster's Cape,inv_misc_cape_02,uncommon,Back,Cloth,
14301,Bonecaster's Bindings,inv_bracer_17,uncommon,Wrist,Cloth,
14302,Bonecaster's Gloves,inv_gauntlets_09,uncommon,Hands,Cloth,
14303,Bonecaster's Shroud,inv_chest_cloth_38,uncommon,Chest,Cloth,
14304,Bonecaster's Belt,inv_belt_30,uncommon,Waist,Cloth,
14305,Bonecaster's Sarong,inv_pants_13,uncommon,Legs,Cloth,
14306,Bonecaster's Vest,inv_chest_cloth_17,uncommon,Chest,Cloth,
14307,Bonecaster's Crown,inv_crown_02,uncommon,Head,Cloth,
14308,Celestial Tunic,inv_chest_chain_11,uncommon,Chest,Cloth,
14309,Celestial Belt,inv_belt_29,uncommon,Waist,Cloth,
14310,Celestial Slippers,inv_boots_05,uncommon,Feet,Cloth,
14311,Celestial Bindings,inv_bracer_17,uncommon,Wrist,Cloth,
14312,Celestial Crown,inv_crown_01,uncommon,Head,Cloth,
14313,Celestial Cape,inv_misc_cape_05,uncommon,Back,Cloth,
14314,Celestial Handwraps,inv_gauntlets_20,uncommon,Hands,Cloth,
14315,Celestial Kilt,inv_pants_13,uncommon,Legs,Cloth,
14316,Celestial Pauldrons,inv_shoulder_25,uncommon,Shoulder,Cloth,
14317,Celestial Silk Robes,inv_chest_cloth_28,uncommon,Chest,Cloth,
14318,Resplendent Tunic,inv_chest_cloth_18,uncommon,Chest,Cloth,
14319,Resplendent Boots,inv_boots_08,uncommon,Feet,Cloth,
14320,Resplendent Bracelets,inv_bracer_09,uncommon,Wrist,Cloth,
14321,Resplendent Cloak,inv_misc_cape_08,uncommon,Back,Cloth,
14322,Resplendent Circlet,inv_helmet_01,uncommon,Head,Cloth,
14323,Resplendent Gauntlets,inv_gauntlets_03,uncommon,Hands,Cloth,
14324,Resplendent Sarong,inv_pants_12,uncommon,Legs,Cloth,
14325,Resplendent Epaulets,inv_shoulder_23,uncommon,Shoulder,Cloth,
14326,Resplendent Robes,inv_chest_cloth_25,uncommon,Chest,Cloth,
14327,Resplendent Belt,inv_belt_13,uncommon,Waist,Cloth,
14328,Eternal Chestguard,inv_shirt_17,uncommon,Chest,Cloth,
14329,Eternal Boots,inv_boots_07,uncommon,Feet,Cloth,
14330,Eternal Bindings,inv_bracer_16,uncommon,Wrist,Cloth,
14331,Eternal Cloak,inv_misc_cape_04,uncommon,Back,Cloth,
14332,Eternal Crown,inv_helmet_06,uncommon,Head,Cloth,
14333,Eternal Gloves,inv_gauntlets_06,uncommon,Hands,Cloth,
14334,Eternal Sarong,inv_pants_13,uncommon,Legs,Cloth,
14335,Eternal Spaulders,inv_shoulder_14,uncommon,Shoulder,Cloth,
14336,Eternal Wraps,inv_chest_cloth_29,uncommon,Chest,Cloth,
14337,Eternal Cord,inv_belt_10,uncommon,Waist,Cloth,
14340,Freezing Lich Robes,inv_chest_cloth_46,rare,Chest,Cloth,SCHOLO
14364,Mystic's Slippers,inv_boots_05,uncommon,Feet,Cloth,
14365,Mystic's Cape,inv_misc_cape_16,uncommon,Back,Cloth,
14366,Mystic's Bracelets,inv_bracer_07,uncommon,Wrist,Cloth,
14367,Mystic's Gloves,inv_gauntlets_18,uncommon,Hands,Cloth,
14368,Mystic's Shoulder Pads,inv_shoulder_09,common,Shoulder,Cloth,
14369,Mystic's Wrap,inv_shirt_13,uncommon,Chest,Cloth,
14370,Mystic's Woolies,inv_pants_02,uncommon,Legs,Cloth,
14371,Mystic's Robe,inv_chest_cloth_14,uncommon,Chest,Cloth,
14372,Sanguine Armor,inv_shirt_09,uncommon,Chest,Cloth,
14373,Sanguine Belt,inv_belt_03,uncommon,Waist,Cloth,
14374,Sanguine Sandals,inv_boots_06,uncommon,Feet,Cloth,
14375,Sanguine Cuffs,inv_bracer_02,uncommon,Wrist,Cloth,
14376,Sanguine Cape,inv_misc_cape_18,uncommon,Back,Cloth,
14377,Sanguine Handwraps,inv_gauntlets_21,uncommon,Hands,Cloth,
14378,Sanguine Mantle,inv_shoulder_09,uncommon,Shoulder,Cloth,
14379,Sanguine Trousers,inv_pants_02,uncommon,Legs,Cloth,
14380,Sanguine Robe,inv_chest_cloth_09,uncommon,Chest,Cloth,
14397,Resilient Mantle,inv_shoulder_06,uncommon,Shoulder,Cloth,
14398,Resilient Tunic,inv_shirt_09,uncommon,Chest,Cloth,
14399,Resilient Boots,inv_boots_05,uncommon,Feet,Cloth,
14400,Resilient Cape,inv_misc_cape_14,uncommon,Back,Cloth,
14401,Resilient Cap,inv_helmet_34,uncommon,Head,Cloth,
14402,Resilient Bands,inv_bracer_01,uncommon,Wrist,Cloth,
14403,Resilient Handgrips,inv_gauntlets_21,uncommon,Hands,Cloth,
14404,Resilient Leggings,inv_pants_06,uncommon,Legs,Cloth,
14405,Resilient Robe,inv_chest_cloth_40,uncommon,Chest,Cloth,
14406,Resilient Cord,inv_belt_03,uncommon,Waist,Cloth,
14407,Stonecloth Vest,inv_shirt_08,uncommon,Chest,Cloth,
14408,Stonecloth Boots,inv_boots_05,uncommon,Feet,Cloth,
14409,Stonecloth Cape,inv_misc_cape_11,uncommon,Back,Cloth,
14410,Stonecloth Circlet,inv_belt_26,uncommon,Head,Cloth,
14411,Stonecloth Gloves,inv_gauntlets_21,uncommon,Hands,Cloth,
14412,Stonecloth Epaulets,inv_shoulder_03,uncommon,Shoulder,Cloth,
14414,Stonecloth Belt,inv_belt_03,uncommon,Waist,Cloth,
14415,Stonecloth Britches,inv_pants_01,uncommon,Legs,Cloth,
14416,Stonecloth Bindings,inv_bracer_07,uncommon,Wrist,Cloth,
14417,Silksand Tunic,inv_shirt_03,uncommon,Chest,Cloth,
14418,Silksand Boots,inv_boots_08,uncommon,Feet,Cloth,
14419,Silksand Bracers,inv_bracer_02,uncommon,Wrist,Cloth,
14420,Silksand Cape,inv_misc_cape_04,uncommon,Back,Cloth,
14421,Silksand Circlet,inv_belt_11,uncommon,Head,Cloth,
14422,Silksand Gloves,inv_gauntlets_27,uncommon,Hands,Cloth,
14423,Silksand Shoulder Pads,inv_shoulder_02,uncommon,Shoulder,Cloth,
14424,Silksand Legwraps,inv_pants_09,uncommon,Legs,Cloth,
14425,Silksand Wraps,inv_chest_cloth_09,uncommon,Chest,Cloth,
14426,Silksand Girdle,inv_belt_06,uncommon,Waist,Cloth,
14427,Windchaser Wraps,inv_shirt_03,uncommon,Chest,Cloth,
14428,Windchaser Footpads,inv_boots_08,uncommon,Feet,Cloth,
14429,Windchaser Cuffs,inv_bracer_07,uncommon,Wrist,Cloth,
14430,Windchaser Cloak,inv_misc_cape_13,uncommon,Back,Cloth,
14431,Windchaser Handguards,inv_gauntlets_23,uncommon,Hands,Cloth,
14432,Windchaser Amice,inv_shoulder_02,uncommon,Shoulder,Cloth,
14433,Windchaser Woolies,inv_pants_12,uncommon,Legs,Cloth,
14434,Windchaser Robes,inv_chest_cloth_29,uncommon,Chest,Cloth,
14435,Windchaser Cinch,inv_belt_23,uncommon,Waist,Cloth,
14436,Windchaser Coronet,inv_helmet_13,uncommon,Head,Cloth,
14437,Venomshroud Vest,inv_shirt_06,uncommon,Chest,Cloth,
14438,Venomshroud Boots,inv_boots_09,uncommon,Feet,Cloth,
14439,Venomshroud Armguards,inv_bracer_06,uncommon,Wrist,Cloth,
14440,Venomshroud Cape,inv_misc_cape_09,uncommon,Back,Cloth,
14441,Venomshroud Mask,inv_helmet_32,uncommon,Head,Cloth,
14442,Venomshroud Mitts,inv_gauntlets_23,uncommon,Hands,Cloth,
14443,Venomshroud Mantle,inv_shoulder_18,uncommon,Shoulder,Cloth,
14444,Venomshroud Leggings,inv_pants_14,uncommon,Legs,Cloth,
14445,Venomshroud Silk Robes,inv_chest_cloth_01,uncommon,Chest,Cloth,
14446,Venomshroud Belt,inv_belt_25,uncommon,Waist,Cloth,
14447,Highborne Footpads,inv_boots_07,uncommon,Feet,Cloth,
14448,Highborne Bracelets,inv_bracer_13,uncommon,Wrist,Cloth,
14449,Highborne Crown,inv_crown_01,uncommon,Head,Cloth,
14450,Highborne Cloak,inv_chest_cloth_14,uncommon,Back,Cloth,
14451,Highborne Gloves,inv_gauntlets_17,uncommon,Hands,Cloth,
14452,Highborne Pauldrons,inv_shoulder_24,uncommon,Shoulder,Cloth,
14453,Highborne Robes,inv_chest_cloth_36,uncommon,Chest,Cloth,
14454,Highborne Cord,inv_belt_30,uncommon,Waist,Cloth,
14455,Highborne Padded Armor,inv_shirt_03,uncommon,Chest,Cloth,
14456,Elunarian Vest,inv_chest_cloth_01,uncommon,Chest,Cloth,
14457,Elunarian Cuffs,inv_bracer_09,uncommon,Wrist,Cloth,
14458,Elunarian Boots,inv_boots_08,uncommon,Feet,Cloth,
14459,Elunarian Cloak,inv_misc_cape_09,uncommon,Back,Cloth,
14460,Elunarian Diadem,inv_helmet_21,uncommon,Head,Cloth,
14461,Elunarian Handgrips,inv_gauntlets_10,uncommon,Hands,Cloth,
14462,Elunarian Sarong,inv_pants_10,uncommon,Legs,Cloth,
14463,Elunarian Spaulders,inv_shoulder_02,uncommon,Shoulder,Cloth,
14464,Elunarian Silk Robes,inv_chest_cloth_39,uncommon,Chest,Cloth,
14465,Elunarian Belt,inv_belt_17,uncommon,Waist,Cloth,
14487,Bonechill Hammer,inv_hammer_13,rare,One-hand,Mace,SCHOLO
14502,Frostbite Girdle,inv_belt_10,rare,Waist,Leather,SCHOLO
14503,Death's Clutch,inv_shoulder_25,rare,Shoulder,Leather,SCHOLO
14522,Maelstrom Leggings,inv_pants_04,rare,Legs,Mail,SCHOLO
14525,Boneclenched Gauntlets,inv_gauntlets_29,rare,Hands,Plate,SCHOLO
14528,Rattlecage Buckler,inv_shield_02,rare,Off Hand,Shield,SCHOLO
14531,Frightskull Shaft,inv_hammer_13,rare,Two-hand,Mace,SCHOLO
14536,Bonebrace Hauberk,inv_chest_chain_14,rare,Chest,Mail,BOE
14537,Corpselight Greaves,inv_boots_plate_09,rare,Feet,Plate,SCHOLO
14538,Deadwalker Mantle,inv_shoulder_02,rare,Shoulder,Cloth,SCHOLO
14539,Bone Ring Helm,inv_helmet_14,rare,Head,Leather,SCHOLO
14541,Barovian Family Sword,inv_sword_03,rare,Two-hand,Sword,SCHOLO
14543,Darkshade Gloves,inv_gauntlets_15,rare,Hands,Cloth,SCHOLO
14545,Ghostloom Leggings,inv_pants_11,rare,Legs,Leather,SCHOLO
14548,Royal Cap Spaulders,inv_shoulder_11,rare,Shoulder,Mail,SCHOLO
14549,Boots of Avoidance,inv_boots_plate_05,epic,Feet,Plate,BOE
14551,Edgemaster's Handguards,inv_gauntlets_30,epic,Hands,Mail,BOE
14552,Stockade Pauldrons,inv_shoulder_20,epic,Shoulder,Plate,BOE
14553,Sash of Mercy,inv_belt_09,epic,Waist,Leather,BOE
14554,Cloudkeeper Legplates,inv_pants_04,epic,Legs,Plate,BOE
14555,Alcor's Sunrazor,inv_sword_34,epic,One-hand,Dagger,BOE
14557,The Lion Horn of Stormwind,inv_misc_horn_03,epic,Trinket,Trinket,BOE
14558,Lady Maye's Pendant,inv_jewelry_necklace_08,epic,Neck,Neck,BOE
14559,Prospector's Sash,inv_belt_26,uncommon,Waist,Leather,
14560,Prospector's Boots,inv_boots_05,uncommon,Feet,Leather,
14561,Prospector's Cuffs,inv_bracer_07,uncommon,Wrist,Leather,
14562,Prospector's Chestpiece,inv_chest_leather_09,uncommon,Chest,Leather,
14563,Prospector's Cloak,inv_misc_cape_11,uncommon,Back,Cloth,
14564,Prospector's Mitts,inv_gauntlets_18,uncommon,Hands,Leather,
14565,Prospector's Woolies,inv_pants_02,uncommon,Legs,Leather,
14566,Prospector's Pads,inv_shoulder_08,uncommon,Shoulder,Leather,
14567,Bristlebark Belt,inv_belt_03,uncommon,Waist,Leather,
14568,Bristlebark Boots,inv_boots_08,uncommon,Feet,Leather,
14569,Bristlebark Bindings,inv_bracer_08,uncommon,Wrist,Leather,
14570,Bristlebark Blouse,inv_chest_leather_08,uncommon,Chest,Leather,
14571,Bristlebark Cape,inv_misc_cape_09,uncommon,Back,Cloth,
14572,Bristlebark Gloves,inv_gauntlets_21,uncommon,Hands,Leather,
14573,Bristlebark Amice,inv_shoulder_06,uncommon,Shoulder,Leather,
14574,Bristlebark Britches,inv_pants_07,uncommon,Legs,Leather,
14576,Ebon Hilt of Marduk,inv_sword_15,rare,Main Hand,Sword,SCHOLO
14577,Skullsmoke Pants,inv_pants_08,rare,Legs,Cloth,SCHOLO
14578,Dokebi Cord,inv_belt_11,uncommon,Waist,Leather,
14579,Dokebi Boots,inv_boots_09,uncommon,Feet,Leather,
14580,Dokebi Bracers,inv_bracer_13,uncommon,Wrist,Leather,
14581,Dokebi Chestguard,inv_chest_leather_01,uncommon,Chest,Leather,
14582,Dokebi Cape,inv_misc_cape_10,uncommon,Back,Cloth,
14583,Dokebi Gloves,inv_gauntlets_24,uncommon,Hands,Leather,
14584,Dokebi Hat,inv_helmet_15,uncommon,Head,Leather,
14585,Dokebi Leggings,inv_pants_06,uncommon,Legs,Leather,
14587,Dokebi Mantle,inv_shoulder_08,uncommon,Shoulder,Leather,
14588,Hawkeye's Cord,inv_belt_09,uncommon,Waist,Leather,
14589,Hawkeye's Shoes,inv_boots_07,uncommon,Feet,Leather,
14590,Hawkeye's Bracers,inv_bracer_04,uncommon,Wrist,Leather,
14591,Hawkeye's Helm,inv_helmet_15,uncommon,Head,Leather,
14592,Hawkeye's Tunic,inv_chest_leather_06,uncommon,Chest,Leather,
14593,Hawkeye's Cloak,inv_misc_cape_03,uncommon,Back,Cloth,
14594,Hawkeye's Gloves,inv_gauntlets_21,uncommon,Hands,Leather,
14595,Hawkeye's Breeches,inv_pants_09,uncommon,Legs,Leather,
14596,Hawkeye's Epaulets,inv_shoulder_07,uncommon,Shoulder,Leather,
14598,Warden's Waistband,inv_belt_15,uncommon,Waist,Leather,
14599,Warden's Footpads,inv_boots_08,uncommon,Feet,Leather,
14600,Warden's Wristbands,inv_bracer_09,uncommon,Wrist,Leather,
14601,Warden's Wraps,inv_chest_leather_04,uncommon,Chest,Leather,
14602,Warden's Cloak,inv_misc_cape_22,uncommon,Back,Cloth,
14603,Warden's Mantle,inv_shoulder_25,uncommon,Shoulder,Leather,
14604,Warden's Wizard Hat,inv_helmet_13,uncommon,Head,Leather,
14605,Warden's Woolies,inv_pants_06,uncommon,Legs,Leather,
14606,Warden's Gloves,inv_gauntlets_05,uncommon,Hands,Leather,
14607,Hawkeye's Buckler,inv_shield_10,uncommon,Off Hand,Shield,
14608,Dokebi Buckler,inv_shield_09,uncommon,Off Hand,Shield,
14611,Bloodmail Hauberk,inv_chest_leather_05,rare,Chest,Mail,SCHOLO
14612,Bloodmail Legguards,inv_pants_06,rare,Legs,Mail,SCHOLO
14614,Bloodmail Belt,inv_belt_23,rare,Waist,Mail,SCHOLO
14615,Bloodmail Gauntlets,inv_gauntlets_26,rare,Hands,Mail,SCHOLO
14616,Bloodmail Boots,inv_boots_01,rare,Feet,Mail,SCHOLO
14617,Sawbones Shirt,inv_shirt_red_01,common,Shirt,Shirt,SCHOLO
14620,Deathbone Girdle,inv_belt_12,rare,Waist,Plate,SCHOLO
14621,Deathbone Sabatons,inv_boots_01,rare,Feet,Plate,SCHOLO
14622,Deathbone Gauntlets,inv_gauntlets_28,rare,Hands,Plate,SCHOLO
14623,Deathbone Legguards,inv_pants_04,rare,Legs,Plate,SCHOLO
14624,Deathbone Chestplate,inv_chest_chain_15,rare,Chest,Plate,SCHOLO
14626,Necropile Robe,inv_chest_cloth_43,rare,Chest,Cloth,SCHOLO
14629,Necropile Cuffs,inv_bracer_07,rare,Wrist,Cloth,SCHOLO
14631,Necropile Boots,inv_boots_05,rare,Feet,Cloth,SCHOLO
14632,Necropile Leggings,inv_pants_08,rare,Legs,Cloth,SCHOLO
14633,Necropile Mantle,inv_shoulder_02,rare,Shoulder,Cloth,SCHOLO
14636,Cadaverous Belt,inv_belt_16,rare,Waist,Leather,SCHOLO
14637,Cadaverous Armor,inv_chest_leather_03,rare,Chest,Leather,SCHOLO
14638,Cadaverous Leggings,inv_pants_07,rare,Legs,Leather,SCHOLO
14640,Cadaverous Gloves,inv_gauntlets_15,rare,Hands,Leather,SCHOLO
14641,Cadaverous Walkers,inv_boots_05,rare,Feet,Leather,SCHOLO
14652,Scorpashi Sash,inv_belt_12,uncommon,Waist,Leather,
14653,Scorpashi Slippers,inv_boots_01,uncommon,Feet,Leather,
14654,Scorpashi Wristbands,inv_bracer_03,uncommon,Wrist,Leather,
14655,Scorpashi Breastplate,inv_chest_leather_07,uncommon,Chest,Leather,
14656,Scorpashi Cape,inv_misc_cape_10,uncommon,Back,Cloth,
14657,Scorpashi Gloves,inv_gauntlets_25,uncommon,Hands,Leather,
14658,Scorpashi Skullcap,inv_helmet_16,uncommon,Head,Leather,
14659,Scorpashi Leggings,inv_pants_07,uncommon,Legs,Leather,
14660,Scorpashi Shoulder Pads,inv_shoulder_05,uncommon,Shoulder,Leather,
14661,Keeper's Cord,inv_belt_12,uncommon,Waist,Leather,
14662,Keeper's Hooves,inv_boots_01,uncommon,Feet,Leather,
14663,Keeper's Bindings,inv_bracer_03,uncommon,Wrist,Leather,
14664,Keeper's Armor,inv_chest_leather_02,uncommon,Chest,Leather,
14665,Keeper's Cloak,inv_misc_cape_17,uncommon,Back,Cloth,
14666,Keeper's Gloves,inv_gauntlets_15,uncommon,Hands,Leather,
14667,Keeper's Wreath,inv_helmet_25,uncommon,Head,Leather,
14668,Keeper's Woolies,inv_pants_06,uncommon,Legs,Leather,
14669,Keeper's Mantle,inv_shoulder_18,uncommon,Shoulder,Leather,
14670,Pridelord Armor,inv_chest_leather_02,uncommon,Chest,Leather,
14671,Pridelord Boots,inv_boots_01,uncommon,Feet,Leather,
14672,Pridelord Bands,inv_bracer_03,uncommon,Wrist,Leather,
14673,Pridelord Cape,inv_misc_cape_10,uncommon,Back,Cloth,
14674,Pridelord Girdle,inv_belt_12,uncommon,Waist,Leather,
14675,Pridelord Gloves,inv_gauntlets_15,uncommon,Hands,Leather,
14676,Pridelord Halo,inv_helmet_08,uncommon,Head,Leather,
14677,Pridelord Pants,inv_pants_06,uncommon,Legs,Leather,
14678,Pridelord Pauldrons,inv_shoulder_23,uncommon,Shoulder,Leather,
14680,Indomitable Vest,inv_chest_leather_02,uncommon,Chest,Leather,
14681,Indomitable Boots,inv_boots_01,uncommon,Feet,Leather,
14682,Indomitable Armguards,inv_bracer_03,uncommon,Wrist,Leather,
14683,Indomitable Cloak,inv_misc_cape_17,uncommon,Back,Cloth,
14684,Indomitable Belt,inv_belt_12,uncommon,Waist,Leather,
14685,Indomitable Gauntlets,inv_gauntlets_15,uncommon,Hands,Leather,
14686,Indomitable Headdress,inv_helmet_08,uncommon,Head,Leather,
14687,Indomitable Leggings,inv_pants_06,uncommon,Legs,Leather,
14688,Indomitable Epaulets,inv_shoulder_23,uncommon,Shoulder,Leather,
14722,War Paint Anklewraps,inv_boots_06,uncommon,Feet,Mail,
14723,War Paint Bindings,inv_bracer_06,uncommon,Wrist,Mail,
